Episode Number: 390, Episode Reward: -5.0, Running Mean: -13.132912600255263
Episode Number: 391, Episode Reward: -9.0, Running Mean: -13.09158347425271
Episode Number: 392, Episode Reward: -20.0, Running Mean: -13.160667639510182
Episode Number: 393, Episode Reward: -15.0, Running Mean: -13.17906096311508
Episode Number: 394, Episode Reward: -16.0, Running Mean: -13.20727035348393
Episode Number: 395, Episode Reward: -16.0, Running Mean: -13.23519764994909
Episode Number: 396, Episode Reward: -13.0, Running Mean: -13.2328456734496
Episode Number: 397, Episode Reward: -13.0, Running Mean: -13.230517216715104
Episode Number: 398, Episode Reward: -8.0, Running Mean: -13.178212044547953
Episode Number: 399, Episode Reward: -17.0, Running Mean: -13.216429924102474
Episode Number: 400, Episode Reward: -17.0, Running Mean: -13.25426562486145
Episode Number: 401, Episode Reward: -9.0, Running Mean: -13.211722968612834
Episode Number: 402, Episode Reward: -11.0, Running Mean: -13.189605738926705
Episode Number: 403, Episode Reward: -12.0, Running Mean: -13.177709681537436
Episode Number: 404, Episode Reward: -12.0, Running Mean: -13.16593258472206
Episode Number: 405, Episode Reward: -10.0, Running Mean: -13.13427325887484
Episode Number: 406, Episode Reward: -10.0, Running Mean: -13.102930526286091
Episode Number: 407, Episode Reward: -16.0, Running Mean: -13.13190122102323
Episode Number: 408, Episode Reward: -15.0, Running Mean: -13.150582208812999
Episode Number: 409, Episode Reward: -12.0, Running Mean: -13.139076386724868
Episode Number: 410, Episode Reward: -14.0, Running Mean: -13.14768562285762
Episode Number: 411, Episode Reward: -14.0, Running Mean: -13.156208766629044
Episode Number: 412, Episode Reward: -12.0, Running Mean: -13.144646678962753
Episode Number: 413, Episode Reward: -13.0, Running Mean: -13.143200212173126
Episode Number: 414, Episode Reward: -11.0, Running Mean: -13.121768210051394
Episode Number: 415, Episode Reward: -18.0, Running Mean: -13.17055052795088
Episode Number: 416, Episode Reward: -17.0, Running Mean: -13.20884502267137
Episode Number: 417, Episode Reward: -13.0, Running Mean: -13.206756572444657
Episode Number: 418, Episode Reward: -15.0, Running Mean: -13.224689006720212
Episode Number: 419, Episode Reward: -16.0, Running Mean: -13.25244211665301
Episode Number: 420, Episode Reward: -18.0, Running Mean: -13.299917695486478
Episode Number: 421, Episode Reward: -16.0, Running Mean: -13.326918518531613
Episode Number: 422, Episode Reward: -13.0, Running Mean: -13.323649333346298
Episode Number: 423, Episode Reward: -13.0, Running Mean: -13.320412840012835
Episode Number: 424, Episode Reward: -16.0, Running Mean: -13.347208711612707
Episode Number: 425, Episode Reward: -10.0, Running Mean: -13.31373662449658
Episode Number: 426, Episode Reward: -19.0, Running Mean: -13.370599258251612
Episode Number: 427, Episode Reward: -14.0, Running Mean: -13.376893265669096
Episode Number: 428, Episode Reward: -11.0, Running Mean: -13.353124333012405
Episode Number: 429, Episode Reward: -12.0, Running Mean: -13.33959308968228
Episode Number: 430, Episode Reward: -14.0, Running Mean: -13.346197158785458
Episode Number: 431, Episode Reward: -13.0, Running Mean: -13.342735187197604
Episode Number: 432, Episode Reward: -14.0, Running Mean: -13.349307835325629
Episode Number: 433, Episode Reward: -13.0, Running Mean: -13.345814756972374
Episode Number: 434, Episode Reward: -11.0, Running Mean: -13.322356609402648
Episode Number: 435, Episode Reward: -13.0, Running Mean: -13.319133043308623
Episode Number: 436, Episode Reward: -15.0, Running Mean: -13.335941712875536
Episode Number: 437, Episode Reward: -15.0, Running Mean: -13.352582295746782
Episode Number: 438, Episode Reward: -5.0, Running Mean: -13.269056472789314
Episode Number: 439, Episode Reward: -19.0, Running Mean: -13.32636590806142
Episode Number: 440, Episode Reward: -14.0, Running Mean: -13.333102248980808
Episode Number: 441, Episode Reward: -7.0, Running Mean: -13.269771226491
Episode Number: 442, Episode Reward: -17.0, Running Mean: -13.30707351422609
Episode Number: 443, Episode Reward: -17.0, Running Mean: -13.344002779083828
Episode Number: 444, Episode Reward: -13.0, Running Mean: -13.34056275129299
Episode Number: 445, Episode Reward: -13.0, Running Mean: -13.337157123780061
Episode Number: 446, Episode Reward: -15.0, Running Mean: -13.353785552542261
Episode Number: 447, Episode Reward: -16.0, Running Mean: -13.380247697016838
Episode Number: 448, Episode Reward: -17.0, Running Mean: -13.416445220046668
Episode Number: 449, Episode Reward: -9.0, Running Mean: -13.3722807678462
Episode Number: 450, Episode Reward: -13.0, Running Mean: -13.36855796016774
Episode Number: 451, Episode Reward: -14.0, Running Mean: -13.374872380566064
Episode Number: 452, Episode Reward: -13.0, Running Mean: -13.371123656760403
Episode Number: 453, Episode Reward: -13.0, Running Mean: -13.3674124201928
Episode Number: 454, Episode Reward: -17.0, Running Mean: -13.403738295990872
Episode Number: 455, Episode Reward: -17.0, Running Mean: -13.439700913030963
Episode Number: 456, Episode Reward: -11.0, Running Mean: -13.415303903900652
Episode Number: 457, Episode Reward: -14.0, Running Mean: -13.421150864861646
Episode Number: 458, Episode Reward: -13.0, Running Mean: -13.41693935621303
Episode Number: 459, Episode Reward: -11.0, Running Mean: -13.392769962650899
Episode Number: 460, Episode Reward: -14.0, Running Mean: -13.39884226302439
Episode Number: 461, Episode Reward: -14.0, Running Mean: -13.404853840394146
Episode Number: 462, Episode Reward: -15.0, Running Mean: -13.420805301990205
Episode Number: 463, Episode Reward: -14.0, Running Mean: -13.426597248970303
Episode Number: 464, Episode Reward: -20.0, Running Mean: -13.492331276480598
Episode Number: 465, Episode Reward: -11.0, Running Mean: -13.467407963715791
Episode Number: 466, Episode Reward: -12.0, Running Mean: -13.452733884078633
Episode Number: 467, Episode Reward: -9.0, Running Mean: -13.408206545237846
Episode Number: 468, Episode Reward: -17.0, Running Mean: -13.444124479785467
Episode Number: 469, Episode Reward: -17.0, Running Mean: -13.479683234987611
Episode Number: 470, Episode Reward: -14.0, Running Mean: -13.484886402637736
Episode Number: 471, Episode Reward: -14.0, Running Mean: -13.49003753861136
Episode Number: 472, Episode Reward: -13.0, Running Mean: -13.485137163225247
Episode Number: 473, Episode Reward: -15.0, Running Mean: -13.500285791592994
Episode Number: 474, Episode Reward: -5.0, Running Mean: -13.415282933677064
Episode Number: 475, Episode Reward: -15.0, Running Mean: -13.431130104340294
Episode Number: 476, Episode Reward: -17.0, Running Mean: -13.46681880329689
Episode Number: 477, Episode Reward: -13.0, Running Mean: -13.462150615263923
Episode Number: 478, Episode Reward: -14.0, Running Mean: -13.467529109111284
Episode Number: 479, Episode Reward: -11.0, Running Mean: -13.44285381802017
Episode Number: 480, Episode Reward: -9.0, Running Mean: -13.398425279839968
Episode Number: 481, Episode Reward: -14.0, Running Mean: -13.40444102704157
Episode Number: 482, Episode Reward: -12.0, Running Mean: -13.390396616771152
Episode Number: 483, Episode Reward: -12.0, Running Mean: -13.37649265060344
Episode Number: 484, Episode Reward: -12.0, Running Mean: -13.362727724097406
Episode Number: 485, Episode Reward: -13.0, Running Mean: -13.359100446856432
Episode Number: 486, Episode Reward: -13.0, Running Mean: -13.355509442387868
Episode Number: 487, Episode Reward: -20.0, Running Mean: -13.42195434796399
Episode Number: 488, Episode Reward: -12.0, Running Mean: -13.407734804484349
Episode Number: 489, Episode Reward: -6.0, Running Mean: -13.333657456439505
Episode Number: 490, Episode Reward: -15.0, Running Mean: -13.35032088187511
Episode Number: 491, Episode Reward: -5.0, Running Mean: -13.266817673056359
Episode Number: 492, Episode Reward: -6.0, Running Mean: -13.194149496325796
Episode Number: 493, Episode Reward: -13.0, Running Mean: -13.19220800136254
Episode Number: 494, Episode Reward: -14.0, Running Mean: -13.200285921348915
Episode Number: 495, Episode Reward: -10.0, Running Mean: -13.168283062135425
Episode Number: 496, Episode Reward: -14.0, Running Mean: -13.17660023151407
Episode Number: 497, Episode Reward: -15.0, Running Mean: -13.19483422919893
Episode Number: 498, Episode Reward: -13.0, Running Mean: -13.192885886906941
Episode Number: 499, Episode Reward: -15.0, Running Mean: -13.210957028037871
Episode Number: 500, Episode Reward: -13.0, Running Mean: -13.208847457757493
Episode Number: 501, Episode Reward: -15.0, Running Mean: -13.226758983179918
Episode Number: 502, Episode Reward: -17.0, Running Mean: -13.264491393348118
Episode Number: 503, Episode Reward: -19.0, Running Mean: -13.321846479414637
Episode Number: 504, Episode Reward: -9.0, Running Mean: -13.278628014620491
Episode Number: 505, Episode Reward: -10.0, Running Mean: -13.245841734474286
Episode Number: 506, Episode Reward: -13.0, Running Mean: -13.243383317129544
Episode Number: 507, Episode Reward: -16.0, Running Mean: -13.270949483958248
Episode Number: 508, Episode Reward: -10.0, Running Mean: -13.238239989118664
Episode Number: 509, Episode Reward: -13.0, Running Mean: -13.235857589227479
Episode Number: 510, Episode Reward: -8.0, Running Mean: -13.183499013335204
Episode Number: 511, Episode Reward: -17.0, Running Mean: -13.221664023201852
Episode Number: 512, Episode Reward: -16.0, Running Mean: -13.249447382969834
Episode Number: 513, Episode Reward: -14.0, Running Mean: -13.256952909140136
Episode Number: 514, Episode Reward: -12.0, Running Mean: -13.244383380048733
Episode Number: 515, Episode Reward: -3.0, Running Mean: -13.141939546248246
Episode Number: 516, Episode Reward: -14.0, Running Mean: -13.150520150785763
Episode Number: 517, Episode Reward: -14.0, Running Mean: -13.159014949277905
Episode Number: 518, Episode Reward: -20.0, Running Mean: -13.227424799785124
Episode Number: 519, Episode Reward: -11.0, Running Mean: -13.205150551787273
Episode Number: 520, Episode Reward: -6.0, Running Mean: -13.1330990462694
Episode Number: 521, Episode Reward: -5.0, Running Mean: -13.051768055806708
Episode Number: 522, Episode Reward: -9.0, Running Mean: -13.01125037524864
Episode Number: 523, Episode Reward: -13.0, Running Mean: -13.011137871496153
Episode Number: 524, Episode Reward: -13.0, Running Mean: -13.011026492781193
Episode Number: 525, Episode Reward: -11.0, Running Mean: -12.990916227853381
Episode Number: 526, Episode Reward: -12.0, Running Mean: -12.981007065574847
Episode Number: 527, Episode Reward: -13.0, Running Mean: -12.981196994919099
Episode Number: 528, Episode Reward: -11.0, Running Mean: -12.961385024969907
Episode Number: 529, Episode Reward: -11.0, Running Mean: -12.941771174720207
Episode Number: 530, Episode Reward: -13.0, Running Mean: -12.942353462973006
Episode Number: 531, Episode Reward: -11.0, Running Mean: -12.922929928343276
Episode Number: 532, Episode Reward: -13.0, Running Mean: -12.923700629059844
Episode Number: 533, Episode Reward: -16.0, Running Mean: -12.954463622769246
Episode Number: 534, Episode Reward: -12.0, Running Mean: -12.944918986541554
Episode Number: 535, Episode Reward: -13.0, Running Mean: -12.94546979667614
Episode Number: 536, Episode Reward: -14.0, Running Mean: -12.95601509870938
Episode Number: 537, Episode Reward: -15.0, Running Mean: -12.976454947722285
Episode Number: 538, Episode Reward: -12.0, Running Mean: -12.966690398245062
Episode Number: 539, Episode Reward: -13.0, Running Mean: -12.967023494262612
Episode Number: 540, Episode Reward: -14.0, Running Mean: -12.977353259319987
Episode Number: 541, Episode Reward: -9.0, Running Mean: -12.937579726726787
Episode Number: 542, Episode Reward: -16.0, Running Mean: -12.968203929459518
Episode Number: 543, Episode Reward: -9.0, Running Mean: -12.928521890164923
Episode Number: 544, Episode Reward: -14.0, Running Mean: -12.939236671263274
Episode Number: 545, Episode Reward: -13.0, Running Mean: -12.939844304550641
Episode Number: 546, Episode Reward: -12.0, Running Mean: -12.930445861505135
Episode Number: 547, Episode Reward: -8.0, Running Mean: -12.881141402890083
Episode Number: 548, Episode Reward: -9.0, Running Mean: -12.842329988861183
Episode Number: 549, Episode Reward: -12.0, Running Mean: -12.83390668897257
Episode Number: 550, Episode Reward: -11.0, Running Mean: -12.815567622082844
Episode Number: 551, Episode Reward: -11.0, Running Mean: -12.797411945862015
Episode Number: 552, Episode Reward: -17.0, Running Mean: -12.839437826403394
Episode Number: 553, Episode Reward: -16.0, Running Mean: -12.87104344813936
Episode Number: 554, Episode Reward: -19.0, Running Mean: -12.932333013657967
Episode Number: 555, Episode Reward: -9.0, Running Mean: -12.893009683521386
Episode Number: 556, Episode Reward: -6.0, Running Mean: -12.824079586686173
Episode Number: 557, Episode Reward: -17.0, Running Mean: -12.86583879081931
Episode Number: 558, Episode Reward: -17.0, Running Mean: -12.907180402911118
Episode Number: 559, Episode Reward: -13.0, Running Mean: -12.908108598882007
Episode Number: 560, Episode Reward: -15.0, Running Mean: -12.929027512893187
Episode Number: 561, Episode Reward: -9.0, Running Mean: -12.889737237764255
Episode Number: 562, Episode Reward: -12.0, Running Mean: -12.880839865386612
Episode Number: 563, Episode Reward: -11.0, Running Mean: -12.862031466732745
Episode Number: 564, Episode Reward: -17.0, Running Mean: -12.903411152065416
Episode Number: 565, Episode Reward: -8.0, Running Mean: -12.854377040544762
Episode Number: 566, Episode Reward: -20.0, Running Mean: -12.925833270139313
Episode Number: 567, Episode Reward: -4.0, Running Mean: -12.836574937437918
Episode Number: 568, Episode Reward: -13.0, Running Mean: -12.838209188063539
Episode Number: 569, Episode Reward: -18.0, Running Mean: -12.889827096182904
Episode Number: 570, Episode Reward: -17.0, Running Mean: -12.930928825221075
Episode Number: 571, Episode Reward: -7.0, Running Mean: -12.871619536968865
Episode Number: 572, Episode Reward: -14.0, Running Mean: -12.882903341599176
Episode Number: 573, Episode Reward: -12.0, Running Mean: -12.874074308183184
Episode Number: 574, Episode Reward: -11.0, Running Mean: -12.855333565101352
Episode Number: 575, Episode Reward: -18.0, Running Mean: -12.906780229450339
Episode Number: 576, Episode Reward: -11.0, Running Mean: -12.887712427155835
Episode Number: 577, Episode Reward: -13.0, Running Mean: -12.888835302884278
Episode Number: 578, Episode Reward: -8.0, Running Mean: -12.839946949855435
Episode Number: 579, Episode Reward: -17.0, Running Mean: -12.88154748035688
Episode Number: 580, Episode Reward: -15.0, Running Mean: -12.902732005553313
Episode Number: 581, Episode Reward: -12.0, Running Mean: -12.893704685497779
Episode Number: 582, Episode Reward: -15.0, Running Mean: -12.914767638642802
